class,departure_time,distance.value,duration.value,duration_in_traffic.value,end_lat,end_lon,fare.value,mode,origin,pair,place_id,rank,start_lat,start_lon,status
citywide,2018-06-06 12:43:49,9.993163456,210.1333333,,47.615523,-122.199049,,walking,530330081002,530330081002-Downtown-Bellevue,Downtown-Bellevue,13,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.5326289621,14.26666667,,47.609422,-122.32512,,walking,530330081002,530330081002-First-Hill-Citywide,First-Hill-Citywide,3,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,1.27843381,25.81666667,,47.622933,-122.337105,,walking,530330081002,530330081002-South-Lake-Union-Citywide,South-Lake-Union-Citywide,6,47.60683,-122.3343,OK
hospital,2018-06-06 12:43:49,0.1597265382,1.266666667,,47.6085893,-122.3354827,,bicycling,530330081002,530330081002-ChIJP3GQ7bNqkFQRUJv6jqfiHCc,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,1,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:49,0.2311995028,1.966666667,,47.6091539,-122.3369439,,bicycling,530330081002,530330081002-ChIJcQpovbNqkFQR99NIkxLZ2ys,ChIJcQpovbNqkFQR99NIkxLZ2ys,3,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:49,0.125543816,3.616666667,,47.6060177,-122.3323943,,bicycling,530330081002,530330081002-ChIJffroI7FqkFQRqKhshGXvN9Y,ChIJffroI7FqkFQRqKhshGXvN9Y,1,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:49,0.125543816,3.616666667,,47.6060177,-122.3323943,,bicycling,530330081002,530330081002-ChIJffroI7FqkFQRZnnEcfx5WTs,ChIJffroI7FqkFQRZnnEcfx5WTs,2,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:49,0.05842137974,0.25,,47.607617,-122.3347883,,bicycling,530330081002,530330081002-ChIJeVn94rNqkFQR_vdGCDV4HD0,ChIJeVn94rNqkFQR_vdGCDV4HD0,2,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:49,0.06960845245,1.65,,47.6070944,-122.3333656,,bicycling,530330081002,530330081002-ChIJWRrZRLFqkFQR_DM2su2gLKM,ChIJWRrZRLFqkFQR_DM2su2gLKM,3,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:49,0.01988812927,0.1,,47.6062177,-122.333842,,bicycling,530330081002,530330081002-ChIJ25_6PLFqkFQRmUi2W2lK2DU,ChIJ25_6PLFqkFQRmUi2W2lK2DU,1,47.60683,-122.3343,OK
supermarket,2018-06-06 12:43:49,0.09571162213,0.3833333333,,47.6081235,-122.3355137,,bicycling,530330081002,530330081002-ChIJvYQm8LNqkFQRjJM6WIcYE1A,ChIJvYQm8LNqkFQRjJM6WIcYE1A,1,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:49,1.859540087,12.83333333,,47.6262,-122.337323,,bicycling,530330081002,530330081002-Lake-Union-Park,Lake-Union-Park,3,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:49,1.41392169,14.5,,47.61732,-122.31957,,bicycling,530330081002,530330081002-Cal-Anderson-Park,Cal-Anderson-Park,1,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:49,1.445618397,12.2,,47.616675,-122.355396,,bicycling,530330081002,530330081002-Olympic-Sculpture-Park,Olympic-Sculpture-Park,2,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,1.106898695,14.38333333,,47.616587,-122.321611,,bicycling,530330081002,530330081002-Seattle-Central-College,Seattle-Central-College,5,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,8.116842759,54.16666667,,47.699252,-122.33352,,bicycling,530330081002,530330081002-North-Seattle-College,North-Seattle-College,11,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,5.706650093,40.51666667,,47.54841,-122.352194,,bicycling,530330081002,530330081002-South-Seattle-College,South-Seattle-College,10,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.7762585457,8.583333333,,47.598939,-122.329158,,bicycling,530330081002,530330081002-King-Street-Station,King-Street-Station,7,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.4238657551,4.2,,47.611603,-122.33691,,bicycling,530330081002,530330081002-Westlake-Center,Westlake-Center,4,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,8.326289621,57.06666667,,47.702358,-122.32721,,bicycling,530330081002,530330081002-Northgate-Transit-Center,Northgate-Transit-Center,12,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,14.20944686,78.23333333,,47.455556,-122.254492,,bicycling,530330081002,530330081002-Tukwila,Tukwila,14,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,2.037290242,14.43333333,,47.583574,-122.333555,,bicycling,530330081002,530330081002-SODO,SODO,8,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.5755127408,5.7,,47.601651,-122.334226,,bicycling,530330081002,530330081002-Downtown-Pioneer-Square,Downtown-Pioneer-Square,2,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.1479179615,1.833333333,,47.608001,-122.334658,,bicycling,530330081002,530330081002-Downtown-Commercial-Core,Downtown-Commercial-Core,1,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,6.442510876,39.01666667,,47.655614,-122.305211,,bicycling,530330081002,530330081002-University-of-Washington,University-of-Washington,9,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,10.80609074,71.96666667,,47.615523,-122.199049,,bicycling,530330081002,530330081002-Downtown-Bellevue,Downtown-Bellevue,13,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.6550652579,10.13333333,,47.609422,-122.32512,,bicycling,530330081002,530330081002-First-Hill-Citywide,First-Hill-Citywide,3,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,1.357986327,10.68333333,,47.622933,-122.337105,,bicycling,530330081002,530330081002-South-Lake-Union-Citywide,South-Lake-Union-Citywide,6,47.60683,-122.3343,OK
hospital,2018-06-06 12:43:49,0.202610317,1.6,,47.6085893,-122.3354827,,driving,530330081002,530330081002-ChIJP3GQ7bNqkFQRUJv6jqfiHCc,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,1,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:49,0.2311995028,1.933333333,,47.6091539,-122.3369439,,driving,530330081002,530330081002-ChIJcQpovbNqkFQR99NIkxLZ2ys,ChIJcQpovbNqkFQR99NIkxLZ2ys,3,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:49,0.2131758856,2.083333333,,47.6060177,-122.3323943,,driving,530330081002,530330081002-ChIJffroI7FqkFQRqKhshGXvN9Y,ChIJffroI7FqkFQRqKhshGXvN9Y,1,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:49,0.2131758856,2.083333333,,47.6060177,-122.3323943,,driving,530330081002,530330081002-ChIJffroI7FqkFQRZnnEcfx5WTs,ChIJffroI7FqkFQRZnnEcfx5WTs,2,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:49,0.05842137974,0.4833333333,,47.607617,-122.3347883,,driving,530330081002,530330081002-ChIJeVn94rNqkFQR_vdGCDV4HD0,ChIJeVn94rNqkFQR_vdGCDV4HD0,2,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:49,0.06960845245,0.8,,47.6070944,-122.3333656,,driving,530330081002,530330081002-ChIJWRrZRLFqkFQR_DM2su2gLKM,ChIJWRrZRLFqkFQR_DM2su2gLKM,3,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:49,0.01988812927,0.1833333333,,47.6062177,-122.333842,,driving,530330081002,530330081002-ChIJ25_6PLFqkFQRmUi2W2lK2DU,ChIJ25_6PLFqkFQRmUi2W2lK2DU,1,47.60683,-122.3343,OK
supermarket,2018-06-06 12:43:49,0.1572405221,1.5,,47.6081235,-122.3355137,,driving,530330081002,530330081002-ChIJvYQm8LNqkFQRjJM6WIcYE1A,ChIJvYQm8LNqkFQRjJM6WIcYE1A,1,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:49,1.928527035,7.216666667,,47.6262,-122.337323,,driving,530330081002,530330081002-Lake-Union-Park,Lake-Union-Park,3,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:49,1.326911125,9.283333333,,47.61732,-122.31957,,driving,530330081002,530330081002-Cal-Anderson-Park,Cal-Anderson-Park,1,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:49,1.591050342,9.433333333,,47.616675,-122.355396,,driving,530330081002,530330081002-Olympic-Sculpture-Park,Olympic-Sculpture-Park,2,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,1.135487881,7.85,,47.616587,-122.321611,,driving,530330081002,530330081002-Seattle-Central-College,Seattle-Central-College,5,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,7.236793039,13.53333333,,47.699252,-122.33352,,driving,530330081002,530330081002-North-Seattle-College,North-Seattle-College,11,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,6.704164077,13.46666667,,47.54841,-122.352194,,driving,530330081002,530330081002-South-Seattle-College,South-Seattle-College,10,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,2.15848353,6.166666667,,47.598939,-122.329158,,driving,530330081002,530330081002-King-Street-Station,King-Street-Station,7,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.6103169671,5.3,,47.611603,-122.33691,,driving,530330081002,530330081002-Westlake-Center,Westlake-Center,4,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,7.855189559,13.76666667,,47.702358,-122.32721,,driving,530330081002,530330081002-Northgate-Transit-Center,Northgate-Transit-Center,12,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,12.3380982,17.43333333,,47.455556,-122.254492,,driving,530330081002,530330081002-Tukwila,Tukwila,14,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,2.413300186,7.05,,47.583574,-122.333555,,driving,530330081002,530330081002-SODO,SODO,8,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.5394655065,4.2,,47.601651,-122.334226,,driving,530330081002,530330081002-Downtown-Pioneer-Square,Downtown-Pioneer-Square,2,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.1479179615,1.316666667,,47.608001,-122.334658,,driving,530330081002,530330081002-Downtown-Commercial-Core,Downtown-Commercial-Core,1,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,5.087010566,14.6,,47.655614,-122.305211,,driving,530330081002,530330081002-University-of-Washington,University-of-Washington,9,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,11.68489745,17.9,,47.615523,-122.199049,,driving,530330081002,530330081002-Downtown-Bellevue,Downtown-Bellevue,13,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,0.5413300186,5.05,,47.609422,-122.32512,,driving,530330081002,530330081002-First-Hill-Citywide,First-Hill-Citywide,3,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:49,1.40149161,10.35,,47.622933,-122.337105,,driving,530330081002,530330081002-South-Lake-Union-Citywide,South-Lake-Union-Citywide,6,47.60683,-122.3343,OK
hospital,2018-06-06 12:43:50,0.1597265382,3.066666667,,47.6085893,-122.3354827,,transit,530330081002,530330081002-ChIJP3GQ7bNqkFQRUJv6jqfiHCc,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,1,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:50,0.2330640149,4.7,,47.6091539,-122.3369439,,transit,530330081002,530330081002-ChIJcQpovbNqkFQR99NIkxLZ2ys,ChIJcQpovbNqkFQR99NIkxLZ2ys,3,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:50,0.125543816,2.933333333,,47.6060177,-122.3323943,,transit,530330081002,530330081002-ChIJffroI7FqkFQRqKhshGXvN9Y,ChIJffroI7FqkFQRqKhshGXvN9Y,1,47.60683,-122.3343,OK
pharmacy,2018-06-06 12:43:50,0.125543816,2.933333333,,47.6060177,-122.3323943,,transit,530330081002,530330081002-ChIJffroI7FqkFQRZnnEcfx5WTs,ChIJffroI7FqkFQRZnnEcfx5WTs,2,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:50,0.05842137974,1.133333333,,47.607617,-122.3347883,,transit,530330081002,530330081002-ChIJeVn94rNqkFQR_vdGCDV4HD0,ChIJeVn94rNqkFQR_vdGCDV4HD0,2,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:50,0.06960845245,1.766666667,,47.6070944,-122.3333656,,transit,530330081002,530330081002-ChIJWRrZRLFqkFQR_DM2su2gLKM,ChIJWRrZRLFqkFQR_DM2su2gLKM,3,47.60683,-122.3343,OK
cafe,2018-06-06 12:43:50,0.08203853325,0.55,,47.6062177,-122.333842,,transit,530330081002,530330081002-ChIJ25_6PLFqkFQRmUi2W2lK2DU,ChIJ25_6PLFqkFQRmUi2W2lK2DU,1,47.60683,-122.3343,OK
supermarket,2018-06-06 12:43:50,0.09571162213,1.866666667,,47.6081235,-122.3355137,,transit,530330081002,530330081002-ChIJvYQm8LNqkFQRjJM6WIcYE1A,ChIJvYQm8LNqkFQRjJM6WIcYE1A,1,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:50,1.684275948,16.61666667,,47.6262,-122.337323,2.5,transit,530330081002,530330081002-Lake-Union-Park,Lake-Union-Park,3,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:50,1.696084525,8.633333333,,47.61732,-122.31957,2.5,transit,530330081002,530330081002-Cal-Anderson-Park,Cal-Anderson-Park,1,47.60683,-122.3343,OK
destination park,2018-06-06 12:43:50,1.499067744,15.56666667,,47.616675,-122.355396,2.5,transit,530330081002,530330081002-Olympic-Sculpture-Park,Olympic-Sculpture-Park,2,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,1.720323182,9.116666667,,47.616587,-122.321611,2.5,transit,530330081002,530330081002-Seattle-Central-College,Seattle-Central-College,5,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,7.363579863,38.15,,47.699252,-122.33352,2.5,transit,530330081002,530330081002-North-Seattle-College,North-Seattle-College,11,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,5.725916718,18.36666667,,47.54841,-122.352194,2.5,transit,530330081002,530330081002-South-Seattle-College,South-Seattle-College,10,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,0.9422001243,7.766666667,,47.598939,-122.329158,2.5,transit,530330081002,530330081002-King-Street-Station,King-Street-Station,7,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,0.5413300186,5.683333333,,47.611603,-122.33691,2.5,transit,530330081002,530330081002-Westlake-Center,Westlake-Center,4,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,7.420758235,18.35,,47.702358,-122.32721,2.5,transit,530330081002,530330081002-Northgate-Transit-Center,Northgate-Transit-Center,12,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,13.12181479,35.65,,47.455556,-122.254492,2.5,transit,530330081002,530330081002-Tukwila,Tukwila,14,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,2.284027346,17.28333333,,47.583574,-122.333555,2.5,transit,530330081002,530330081002-SODO,SODO,8,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,0.6780609074,7.566666667,,47.601651,-122.334226,2.5,transit,530330081002,530330081002-Downtown-Pioneer-Square,Downtown-Pioneer-Square,2,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,0.1081417029,2.35,,47.608001,-122.334658,,transit,530330081002,530330081002-Downtown-Commercial-Core,Downtown-Commercial-Core,1,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,4.356121815,22.1,,47.655614,-122.305211,2.5,transit,530330081002,530330081002-University-of-Washington,University-of-Washington,9,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,11.18893723,35,,47.615523,-122.199049,2.5,transit,530330081002,530330081002-Downtown-Bellevue,Downtown-Bellevue,13,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,0.6755748912,9.483333333,,47.609422,-122.32512,2.5,transit,530330081002,530330081002-First-Hill-Citywide,First-Hill-Citywide,3,47.60683,-122.3343,OK
citywide,2018-06-06 12:43:50,1.472964574,15.6,,47.622933,-122.337105,2.5,transit,530330081002,530330081002-South-Lake-Union-Citywide,South-Lake-Union-Citywide,6,47.60683,-122.3343,OK
supermarket,2018-06-06 12:43:50,0.07209446861,1.733333333,,47.608822,-122.3395702,,walking,530330081003,530330081003-ChIJkX3s-LJqkFQRQRexqCN0jQY,ChIJkX3s-LJqkFQRQRexqCN0jQY,1,47.60889,-122.34101,OK
hospital,2018-06-06 12:43:50,0.3617153511,8.1,,47.6085893,-122.3354827,,walking,530330081003,530330081003-ChIJP3GQ7bNqkFQRUJv6jqfiHCc,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,1,47.60889,-122.34101,OK
pharmacy,2018-06-06 12:43:50,0.1982597887,4.216666667,,47.6107666,-122.3426363,,walking,530330081003,530330081003-ChIJJTDtzbJqkFQRrBhN6pqW6p4,ChIJJTDtzbJqkFQRrBhN6pqW6p4,1,47.60889,-122.34101,OK
pharmacy,2018-06-06 12:43:50,0.1516469857,3.216666667,,47.608313,-122.3384726,,walking,530330081003,530330081003-ChIJMTJ2s7NqkFQRLC7qXjL31P4,ChIJMTJ2s7NqkFQRLC7qXjL31P4,2,47.60889,-122.34101,OK
pharmacy,2018-06-06 12:43:50,0.4356743319,9.416666667,,47.613522,-122.3414074,,walking,530330081003,530330081003-ChIJL10Wh0wVkFQRz25WAHcR6Eg,ChIJL10Wh0wVkFQRz25WAHcR6Eg,3,47.60889,-122.34101,OK
cafe,2018-06-06 12:43:50,0.1056556868,2.016666667,,47.6100898,-122.3424699,,walking,530330081003,530330081003-ChIJ0ZhAz7JqkFQRCnUblo02QRw,ChIJ0ZhAz7JqkFQRCnUblo02QRw,3,47.60889,-122.34101,OK
cafe,2018-06-06 12:43:50,0.1137352393,2.55,,47.6101972,-122.3419498,,walking,530330081003,530330081003-ChIJ59ap2rJqkFQRq-upIMYx4jg,ChIJ59ap2rJqkFQRq-upIMYx4jg,2,47.60889,-122.34101,OK
cafe,2018-06-06 12:43:50,0.0671224363,1.25,,47.6096526,-122.3419276,,walking,530330081003,530330081003-ChIJ57t-wbJqkFQRKNIDPCl0c6s,ChIJ57t-wbJqkFQRKNIDPCl0c6s,1,47.60889,-122.34101,OK
destination park,2018-06-06 12:43:50,1.330018645,30.96666667,,47.61732,-122.31957,,walking,530330081003,530330081003-Cal-Anderson-Park,Cal-Anderson-Park,3,47.60889,-122.34101,OK
destination park,2018-06-06 12:43:50,0.8893722809,17.06666667,,47.616675,-122.355396,,walking,530330081003,530330081003-Olympic-Sculpture-Park,Olympic-Sculpture-Park,1,47.60889,-122.34101,OK
destination park,2018-06-06 12:43:50,1.31075202,25.26666667,,47.619871,-122.361605,,walking,530330081003,530330081003-Myrtle-Edwards-Park,Myrtle-Edwards-Park,2,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,1.246737104,29.13333333,,47.616587,-122.321611,,walking,530330081003,530330081003-Seattle-Central-College,Seattle-Central-College,7,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,7.091982598,148.2666667,,47.699252,-122.33352,,walking,530330081003,530330081003-North-Seattle-College,North-Seattle-College,11,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,5.727781231,117.8833333,,47.54841,-122.352194,,walking,530330081003,530330081003-South-Seattle-College,South-Seattle-College,10,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,0.9825978869,20.25,,47.598939,-122.329158,,walking,530330081003,530330081003-King-Street-Station,King-Street-Station,6,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,0.3250466128,7.133333333,,47.611603,-122.33691,,walking,530330081003,530330081003-Westlake-Center,Westlake-Center,3,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,7.191423244,153.0666667,,47.702358,-122.32721,,walking,530330081003,530330081003-Northgate-Transit-Center,Northgate-Transit-Center,12,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,12.4773151,251.8833333,,47.455556,-122.254492,,walking,530330081003,530330081003-Tukwila,Tukwila,14,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,1.985705407,40.51666667,,47.583574,-122.333555,,walking,530330081003,530330081003-SODO,SODO,8,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,0.6202610317,12.65,,47.601651,-122.334226,,walking,530330081003,530330081003-Downtown-Pioneer-Square,Downtown-Pioneer-Square,2,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,0.4164077067,9.516666667,,47.608001,-122.334658,,walking,530330081003,530330081003-Downtown-Commercial-Core,Downtown-Commercial-Core,1,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,4.229956495,89.16666667,,47.655614,-122.305211,,walking,530330081003,530330081003-University-of-Washington,University-of-Washington,9,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,10.20633934,214.7666667,,47.615523,-122.199049,,walking,530330081003,530330081003-Downtown-Bellevue,Downtown-Bellevue,13,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,0.9944064636,24.03333333,,47.609422,-122.32512,,walking,530330081003,530330081003-First-Hill-Citywide,First-Hill-Citywide,4,47.60889,-122.34101,OK
citywide,2018-06-06 12:43:50,1.137352393,23.3,,47.622933,-122.337105,,walking,530330081003,530330081003-South-Lake-Union-Citywide,South-Lake-Union-Citywide,5,47.60889,-122.34101,OK
supermarket,2018-06-06 12:43:50,0.07209446861,2.016666667,,47.608822,-122.3395702,,bicycling,530330081003,530330081003-ChIJkX3s-LJqkFQRQRexqCN0jQY,ChIJkX3s-LJqkFQRQRexqCN0jQY,1,47.60889,-122.34101,OK
hospital,2018-06-06 12:43:50,0.4331883157,5.783333333,,47.6085893,-122.3354827,,bicycling,530330081003,530330081003-ChIJP3GQ7bNqkFQRUJv6jqfiHCc,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,1,47.60889,-122.34101,OK
pharmacy,2018-06-06 12:43:50,0.1982597887,1.566666667,,47.6107666,-122.3426363,,bicycling,530330081003,530330081003-ChIJJTDtzbJqkFQRrBhN6pqW6p4,ChIJJTDtzbJqkFQRrBhN6pqW6p4,1,47.60889,-122.34101,OK
pharmacy,2018-06-06 12:43:50,0.2137973897,3.216666667,,47.608313,-122.3384726,,bicycling,530330081003,530330081003-ChIJMTJ2s7NqkFQRLC7qXjL31P4,ChIJMTJ2s7NqkFQRLC7qXjL31P4,2,47.60889,-122.34101,OK
pharmacy,2018-06-06 12:43:50,0.4356743319,4.2,,47.613522,-122.3414074,,bicycling,530330081003,530330081003-ChIJL10Wh0wVkFQRz25WAHcR6Eg,ChIJL10Wh0wVkFQRz25WAHcR6Eg,3,47.60889,-122.34101,OK
cafe,2018-06-06 12:43:50,0.1056556868,0.4,,47.6100898,-122.3424699,,bicycling,530330081003,530330081003-ChIJ0ZhAz7JqkFQRCnUblo02QRw,ChIJ0ZhAz7JqkFQRCnUblo02QRw,3,47.60889,-122.34101,OK
cafe,2018-06-06 12:43:50,0.1174642635,1.033333333,,47.6101972,-122.3419498,,bicycling,530330081003,530330081003-ChIJ59ap2rJqkFQRq-upIMYx4jg,ChIJ59ap2rJqkFQRq-upIMYx4jg,2,47.60889,-122.34101,OK
cafe,2018-06-06 12:43:50,0.0671224363,0.2166666667,,47.6096526,-122.3419276,,bicycling,530330081003,530330081003-ChIJ57t-wbJqkFQRKNIDPCl0c6s,ChIJ57t-wbJqkFQRKNIDPCl0c6s,1,47.60889,-122.34101,OK
destination park,2018-06-06 12:43:50,1.366065879,15.9,,47.61732,-122.31957,,bicycling,530330081003,530330081003-Cal-Anderson-Park,Cal-Anderson-Park,3,47.60889,-122.34101,OK
destination park,2018-06-06 12:43:50,0.9018023617,7,,47.616675,-122.355396,,bicycling,530330081003,530330081003-Olympic-Sculpture-Park,Olympic-Sculpture-Park,1,47.60889,-122.34101,OK
